sku;anio;semana;unidades_vendidas;importe_total_pyg
160318;2025;42;2;49090
160318;2025;43;7;171818
160318;2025;44;12;294545
160318;2025;45;56;1178181
160318;2025;46;66;1453091
160319;2024;1;2;69090
160319;2024;19;1;31818
160319;2024;44;2;69090
160319;2024;45;4;138181
160319;2024;46;7;234909
160319;2024;47;6;207272
160319;2024;48;34;1171090
160319;2024;49;24;829090
160319;2024;50;22;753090
160319;2024;51;3;96727
160319;2025;41;2;69090
160319;2025;42;3;103636
160319;2025;43;9;310909
160319;2025;44;3;96727
160319;2025;45;27;822181
160319;2025;46;48;1596000
160319;2025;47;17;580363
160320;2024;44;4;138181
160320;2024;45;13;386909
160320;2024;46;7;214181
160320;2024;47;14;483636
160320;2024;48;23;794545
160320;2024;49;28;967272
160320;2024;50;13;386909
160320;2024;52;3;82909
160320;2025;42;3;89818
160320;2025;43;5;172727
160320;2025;44;3;103636
160320;2025;45;25;760000
160320;2025;46;38;1236726
160320;2025;47;48;1658181
160320;2025;48;21;725454
160323;2025;42;7;330909
160323;2025;44;3;141818
160323;2025;45;23;940727
160323;2025;46;14;614545
160323;2025;47;12;567272
160323;2025;48;9;425454
160323;2025;49;4;189090
160326;2024;45;2;34545
160353;2024;41;1;65454
160353;2024;42;3;196363
160353;2024;43;2;130909
160353;2024;44;3;196363
160353;2024;45;15;877090
160353;2024;46;1;65454
160353;2024;48;4;209454
160355;2024;42;2;136363
160359;2024;49;2;118181
160360;2024;43;1;59091
160360;2024;44;1;59090
160360;2024;45;6;307272
160360;2024;46;7;390000
160373;2024;45;1;37818
160392;2024;46;1;68181
160392;2024;49;1;68181
160393;2024;42;5;344727
160393;2024;45;1;57454
160393;2024;48;2;143636
160393;2024;49;3;215454
160393;2024;50;5;244181
160393;2024;51;1;43090
160395;2024;44;5;363181
160395;2024;45;9;537508
160395;2024;46;4;246963
160395;2024;47;3;217909
160395;2024;48;3;210645
160395;2024;49;10;726363
160395;2024;50;9;548404
160395;2024;51;5;294176
160400;2024;41;2;138181
160400;2024;45;9;656363
160400;2024;46;2;172727
160400;2024;47;7;604546
160400;2024;49;4;345454
160400;2024;50;5;362727
160401;2024;41;1;86363
160401;2024;46;4;345454
160401;2024;47;2;172727
160401;2024;48;2;155454
160401;2024;50;1;69090
160404;2024;2;2;78164
160404;2024;41;1;71818
160404;2024;43;1;71818
160404;2024;45;3;172363
160404;2024;49;2;114909
160405;2024;44;2;154545
160405;2024;45;7;448181
160405;2024;47;3;231818
160405;2024;49;7;540909
160405;2024;50;2;154545
160406;2024;45;2;129272
160407;2024;43;3;231818
160407;2024;45;4;247272
160407;2024;46;3;231818
160407;2024;47;1;77272
160407;2024;48;5;339999
160407;2024;49;5;386363
160407;2025;49;1;61818
160408;2024;45;3;185454
160408;2024;46;2;154545
160408;2024;48;4;247272
160408;2025;46;1;61818
160412;2024;45;1;86545
160412;2024;48;2;194727
160412;2024;49;1;108181
160415;2024;41;1;74181
160415;2024;48;2;166909
160415;2024;50;7;625909
160415;2024;51;3;236454
160415;2025;45;1;92727
160415;2025;47;1;92727
160415;2025;50;1;74181
160418;2024;51;2;53181
160418;2024;52;1;28363
160420;2024;41;2;63636
160420;2024;43;3;95454
160420;2024;44;7;222727
160420;2024;45;5;159090
160420;2024;46;6;190909
160420;2024;47;20;585454
160420;2024;48;18;572726
160420;2024;49;7;222727
160420;2024;50;10;279999
160420;2025;47;2;63636
160424;2024;43;1;31818
160424;2024;48;1;31818
160425;2024;1;1;36363
160425;2024;47;2;90909
160425;2024;52;2;72727
160426;2024;1;3;43636
160426;2024;44;4;181818
160426;2024;45;3;136363
160426;2024;48;1;45454
160426;2024;49;4;127272
160426;2024;51;2;29090
160426;2024;52;7;101818
160427;2024;49;1;27272
160430;2024;2;1;13636
160430;2024;41;7;76363
160430;2024;42;1;13636
160430;2024;43;4;54545
160430;2024;44;2;27272
160430;2024;45;12;130908
160430;2024;46;26;354545
160430;2024;47;22;300000
160430;2024;48;123;1644545
160430;2024;49;100;1358181
160430;2024;50;21;279545
160430;2024;51;27;306818
160430;2024;52;5;54545
160430;2025;42;3;40909
160430;2025;43;2;27272
160430;2025;45;2;24545
160430;2025;46;17;201818
160430;2025;47;28;381818
160430;2025;48;8;106363
160430;2025;49;35;463636
160430;2025;50;4;43636
160430;2025;51;2;16363
160431;2024;50;1;13636
160477;2024;49;1;69545
160480;2024;50;3;40909
160480;2025;51;2;25454
160484;2024;42;1;59090
160484;2024;49;3;177272
160484;2024;50;2;118181
160484;2024;51;1;47272
160490;2024;43;6;229090
160490;2024;47;8;305454
160490;2024;52;5;152727
160495;2024;48;2;63636
160495;2024;49;26;827272
160495;2024;50;1;23863
160495;2025;1;2;38181
160495;2025;51;2;38181
160571;2024;1;4;84363
160571;2024;45;2;42181
160571;2024;47;2;52727
160571;2024;48;4;105454
160571;2024;50;7;168727
160571;2024;52;2;42181
160578;2024;1;8;168727
160578;2024;46;3;79091
160578;2024;47;9;237272
160578;2024;48;12;289999
160578;2024;49;28;738182
160578;2024;50;21;478499
160578;2024;51;18;362499
160578;2024;52;9;189818
160578;2025;50;2;42181
160587;2024;41;3;81818
160587;2024;44;6;163636
160587;2024;46;15;365454
160587;2024;47;13;354545
160587;2024;48;11;291818
160587;2024;50;7;190909
160588;2024;46;1;13636
160589;2024;45;4;101818
160589;2024;48;4;127272
160589;2024;49;6;190909
160589;2025;51;1;19090
160589;2025;52;4;76363
160593;2024;51;3;63272
160594;2024;48;1;17273
160594;2024;49;31;535454
160595;2024;44;2;45454
160595;2024;46;4;90909
160595;2024;47;4;90909
160595;2024;48;7;159090
160595;2024;49;3;68181
160595;2024;50;30;672727
160595;2024;51;2;27272
160603;2025;46;1;200000
160603;2025;50;1;160000
160610;2024;45;1;74545
160610;2024;47;11;460000
160610;2024;48;3;125454
160610;2024;51;2;66909
160610;2024;52;1;33454
160610;2025;49;6;200727
160612;2024;45;2;112727
160612;2024;47;1;56363
160613;2024;1;2;90181
160613;2024;51;1;45090
160613;2025;48;6;304364
160613;2025;49;1;45090
160613;2025;51;3;101454
160615;2024;43;2;160636
160615;2024;45;10;690909
160615;2024;47;4;345454
160615;2024;49;4;345454
160615;2024;50;4;345454
160618;2024;49;1;53636
160619;2024;45;1;247272
160619;2024;48;1;247272
160619;2024;50;4;261818
160621;2024;48;2;318181
160622;2024;51;4;150000
160622;2025;47;1;50000
160625;2024;45;5;105454
160626;2024;49;2;52727
160628;2024;48;1;29090
160629;2024;45;14;349090
160629;2024;48;2;58182
160629;2024;49;6;139636
160629;2024;52;2;46545
160630;2024;45;1;21090
160630;2024;48;1;26363
160633;2024;46;2;45454
160633;2024;48;1;22727
160634;2024;42;4;141818
160634;2024;44;5;177272
160634;2024;45;13;404181
160634;2024;48;18;510545
160634;2024;50;4;134727
160636;2024;45;5;141818
160636;2024;51;1;28363
160637;2024;45;8;262363
160637;2024;46;3;106363
160637;2024;47;3;106363
160638;2024;51;2;29090
160638;2025;49;2;29090
160638;2025;50;1;14545
160640;2025;51;1;10909
160642;2024;51;1;18181
160646;2024;45;11;360000
160646;2024;47;9;368181
160646;2024;48;2;81818
160646;2024;49;9;368181
160646;2024;50;5;204545
160646;2024;52;1;32727
160646;2025;48;9;351818
160646;2025;49;30;1227272
160646;2025;51;5;122727
160646;2025;52;5;122727
160647;2024;46;11;290000
160659;2024;51;11;256000
160659;2024;52;1;23272
160659;2025;49;1;23272
160661;2024;45;1;23272
160661;2024;51;11;256000
160663;2024;46;1;25454
160663;2024;47;3;95454
160663;2024;48;12;324545
160663;2024;49;6;190909
160663;2024;50;12;305454
160663;2024;51;5;127272
160709;2024;45;9;294545
160709;2024;48;6;196363
160710;2024;41;1;71818
160710;2024;42;1;71818
160710;2024;43;3;215454
160710;2024;45;7;430909
160710;2024;46;4;229818
160710;2024;48;5;359090
160712;2024;1;2;58181
160712;2024;41;1;29090
160712;2024;43;1;36364
160712;2024;45;13;385454
160712;2024;46;12;436363
160712;2024;47;15;545454
160712;2024;48;7;254545
160712;2024;49;13;472728
160712;2024;51;8;221818
160712;2024;52;3;87272
160712;2025;47;1;36363
160712;2025;48;2;72727
160712;2025;49;1;29090
160715;2024;45;4;58181
160715;2024;49;2;36363
160715;2024;50;1;13636
160716;2024;47;5;90909
160716;2024;48;7;127272
160716;2024;49;12;218181
160716;2024;51;10;181818
160718;2024;44;2;54545
160718;2024;45;3;70909
160718;2024;47;4;109090
160718;2024;48;4;109090
160718;2024;49;3;81818
160719;2024;45;10;305454
160719;2024;46;8;305454
160719;2024;47;8;305454
160719;2024;48;7;267272
160719;2024;49;2;76363
160719;2024;50;2;68727
160719;2024;51;5;148909
160719;2024;52;7;213818
160719;2025;1;1;22909
160719;2025;45;16;488727
160719;2025;46;8;305454
160719;2025;47;3;114545
160719;2025;49;1;38181
160719;2025;50;4;122181
160719;2025;51;26;595636
160719;2025;52;4;91636
160720;2024;45;1;30545
160720;2024;46;13;496363
160720;2024;48;4;152727
160720;2024;49;3;114545
160720;2024;50;10;357000
160720;2024;51;5;152727
160720;2024;52;1;30545
160721;2024;44;6;163636
160721;2024;45;9;212727
160721;2024;46;10;234545
160721;2024;47;31;845454
160721;2024;48;24;654545
160721;2024;49;24;654545
160721;2024;51;1;21818
160722;2024;45;8;174545
160722;2024;46;11;294545
160722;2024;47;11;300000
160722;2024;49;2;54545
160722;2024;50;2;54545
160722;2024;52;1;21818
160724;2024;45;4;108181
160725;2024;42;3;122727
160725;2024;43;3;122727
160725;2024;44;9;339545
160725;2024;46;3;122727
160725;2024;47;2;81818
160725;2024;48;9;368181
160725;2024;49;30;1129090
160725;2024;50;13;507272
160726;2024;45;3;69818
160728;2024;47;2;72727
160728;2024;49;1;36363
160728;2024;51;2;72727
160733;2024;49;10;318181
160733;2024;51;4;101818
160733;2025;45;1;25454
160733;2025;46;4;127272
160733;2025;47;12;381818
160734;2024;1;2;80000
160734;2025;51;1;30000
160810;2024;41;1;26363
160810;2024;47;4;105454
160810;2024;50;3;79090
160811;2024;44;2;36363
160811;2024;47;9;163636
160811;2024;48;1;18181
160811;2024;49;11;200000
160811;2024;50;14;254545
160811;2024;51;5;81817
160828;2024;51;2;87272
160828;2024;52;1;43636
160829;2024;44;2;81818
160829;2024;48;2;81818
160830;2024;44;3;95454
160830;2024;45;10;254545
160830;2024;46;3;95454
160830;2024;48;18;458181
160830;2024;49;5;146363
160835;2024;48;12;340363
160835;2024;49;7;248181
160842;2024;52;1;47272
160846;2024;48;12;480000
160847;2024;2;1;50000
160847;2024;45;4;180000
160848;2024;1;3;85090
160848;2024;45;3;120000
160848;2024;49;2;70909
160848;2024;50;3;78000
160848;2024;51;6;156000
160848;2024;52;5;134727
160848;2025;47;4;141818
160848;2025;49;1;28363
160848;2025;51;6;127636
160849;2024;43;1;22727
160849;2024;45;1;18181
160849;2024;47;4;90909
160849;2024;48;3;68181
160849;2024;49;5;113636
160849;2024;50;2;45454
160849;2024;51;2;39772
160849;2024;52;1;18181
160849;2025;50;1;18181
160852;2024;1;6;118181
160852;2024;47;1;22727
160852;2024;48;2;45454
160852;2024;49;5;113636
160852;2024;50;8;163635
160852;2024;51;5;95454
160852;2024;52;2;36363
160852;2025;1;8;109090
160852;2025;50;3;54545
160852;2025;52;4;54545
160853;2024;45;2;50909
160853;2024;46;3;95454
160853;2024;47;5;159090
160853;2024;48;10;318181
160854;2025;48;1;26363
160855;2024;48;1;27272
161314;2024;46;1;23272
161314;2024;47;2;58181
161314;2024;48;7;186181
161314;2024;49;5;145454
161314;2024;50;26;698181
161314;2024;51;4;110545
161314;2024;52;11;235138
161314;2025;1;1;17454
161314;2025;48;2;46545
161314;2025;49;3;69818
161315;2024;42;1;27272
161315;2024;44;1;27272
161315;2024;45;3;65454
161315;2024;46;2;54545
161315;2024;47;4;109090
161315;2024;48;4;109090
161315;2024;49;10;272727
161316;2024;52;1;18181
161322;2024;47;2;36363
161322;2024;48;10;181818
161322;2024;49;10;181818
161333;2024;48;1;29090
161337;2024;1;1;10909
161337;2024;44;11;150000
161337;2024;45;34;389999
161337;2024;46;12;163636
161337;2024;47;2;27272
161337;2024;49;1;13636
161337;2024;51;1;10909
161338;2024;44;6;81818
161339;2024;45;4;43636
161339;2024;46;4;54545
161339;2024;47;4;54545
161339;2024;48;7;95454
161339;2024;49;20;272727
161339;2024;50;34;419999
161339;2024;51;12;126818
161339;2024;52;2;21818
161340;2024;42;2;27272
161340;2024;44;3;40909
161340;2024;45;4;46363
161340;2024;49;1;13636
161341;2024;45;9;122727
161341;2024;46;6;81818
161341;2024;47;25;340909
161341;2024;48;35;455454
161341;2024;49;15;204545
161341;2024;50;29;371726
161341;2024;51;10;111818
161341;2024;52;1;10909
161342;2024;45;4;101818
161342;2024;46;2;63636
161342;2024;48;11;337272
161342;2024;49;9;286363
161342;2024;50;5;159090
161343;2024;1;3;76363
161343;2024;45;3;76363
161343;2024;46;12;381818
161343;2024;48;4;127272
161343;2024;49;8;254545
161343;2024;50;5;159090
161344;2024;41;1;31818
161344;2024;49;10;318181
161344;2024;50;6;174998
161344;2024;51;1;31818
161344;2024;52;3;76363
161344;2025;1;2;38181
161344;2025;47;1;31818
161344;2025;49;1;31818
161344;2025;51;1;19090
161347;2024;51;3;63272
161347;2024;52;2;42181
161358;2024;44;2;290909
161358;2024;45;2;261818
161358;2025;43;2;290909
161358;2025;44;4;581818
161358;2025;45;7;872727
161358;2025;46;5;640000
161360;2024;45;1;134545
161365;2024;46;1;50000
161392;2024;48;1;27272
161469;2024;41;1;59090
161548;2024;44;2;143636
161548;2024;46;1;57454
161548;2024;50;1;53863
161548;2024;51;1;53863
161556;2025;42;1;27272
161556;2025;45;31;785454
161556;2025;46;64;1450909
161556;2025;48;1;27272
161560;2024;2;3;114545
161560;2024;8;16;610909
161560;2024;9;1;38181
161560;2024;11;1;38182
161560;2024;12;7;267272
161560;2024;26;8;305454
161560;2024;39;1;38181
161560;2024;40;12;458181
161560;2024;41;3;114545
161560;2024;49;6;229090
161560;2024;50;4;152727
161560;2025;10;14;534545
161560;2025;11;8;305454
161560;2025;12;8;274909
161560;2025;30;6;213818
161560;2025;33;6;229090
161560;2025;42;2;76364
161560;2025;43;1;38181
161560;2025;44;1;38181
161560;2025;50;18;549818
161583;2024;47;1;95454
161584;2024;45;6;562909
161584;2024;47;1;117272
161603;2024;49;1;90909
161603;2024;51;1;72727
161603;2025;50;1;90909
161603;2025;51;1;54545
161603;2025;52;1;54545
161616;2025;50;1;120000
161632;2024;40;2;400000
161632;2024;42;2;400000
161632;2024;44;4;720000
161633;2025;44;2;1754545
161633;2025;45;1;877272
161633;2025;51;1;526363
161642;2025;43;1;22727
161642;2025;44;7;159090
161642;2025;45;5;104545
161642;2025;46;4;77272
161642;2025;47;6;136363
161642;2025;48;20;454545
161642;2025;49;14;318181
161642;2025;50;25;527272
161642;2025;51;6;127272
161651;2024;42;1;26363
161651;2024;44;1;26363
161651;2024;48;1;26363
161651;2024;50;1;26363
161651;2024;51;1;26363
161651;2025;46;1;26363
161651;2025;47;3;79090
161671;2024;52;2;109090
161673;2024;45;2;143636
161682;2024;47;1;17272
161682;2024;48;4;69090
161688;2024;45;3;878181
161689;2024;45;1;166545
161690;2024;43;2;1190909
161690;2024;44;2;1190909
161690;2025;49;1;506136
161690;2025;50;2;1190909
161690;2025;51;1;357272
161693;2024;9;2;36363
161693;2024;10;2;36363
161693;2024;11;1;18181
161693;2024;12;2;36363
161693;2025;3;4;72726
161693;2025;22;1;18181
161693;2026;14;1;18181
161873;2024;46;1;872727
161873;2024;47;1;1090909
161873;2024;49;2;2181818
161873;2025;44;1;1090909
161873;2025;46;1;872727
161946;2024;43;2;72727
161946;2024;44;7;254545
161946;2024;45;38;1236363
161946;2024;46;29;1010909
161946;2024;47;17;618182
161946;2024;48;1;36363
161946;2025;42;6;218181
161946;2025;43;5;181818
161946;2025;44;4;145454
161946;2025;45;16;530909
161946;2025;46;32;1054545
161946;2025;47;29;1054545
161946;2025;48;2;72727
161946;2025;52;1;21818
162133;2024;41;1;77272
162133;2024;44;2;154545
162136;2024;45;1;50181
162139;2024;41;1;59090
162139;2024;45;5;236363
162189;2024;41;4;287272
162189;2024;49;1;71818
162189;2025;46;1;71818
162194;2024;44;2;172727
162194;2024;45;3;241818
162194;2024;48;1;86363
162194;2024;49;1;86363
162194;2024;50;5;259090
162194;2024;51;2;172727
162194;2024;52;2;103636
162194;2025;45;1;86363
162196;2024;43;1;1409090
162196;2024;44;2;2818181
162196;2024;45;11;12963636
162196;2024;46;3;3945454
162196;2024;49;1;1409090
162197;2024;43;2;3545454
162197;2024;45;3;4254545
162197;2024;46;3;5318182
162197;2024;47;1;1240909
162197;2024;48;4;7090909
162197;2024;49;2;3545454
162197;2024;50;2;3013636
162197;2024;51;1;1240909
162198;2024;40;1;1045454
162198;2024;44;4;4181818
162198;2024;45;5;4390909
162198;2024;50;2;1515909
162200;2024;1;1;477272
162200;2024;42;1;681818
162200;2024;45;3;1909090
162200;2024;46;4;2590909
162200;2024;47;1;681818
162200;2024;48;4;2454545
162200;2024;49;7;4636363
162200;2024;50;7;4159090
162200;2024;51;3;915454
162200;2024;52;1;477272
162205;2024;40;1;90000
162205;2024;42;3;270000
162205;2024;43;1;90000
162205;2024;45;9;666000
162205;2024;46;7;630000
162205;2024;47;17;1521000
162205;2024;48;7;630000
162206;2024;46;1;2545455
162207;2025;51;1;454091
162211;2024;44;1;1000000
162211;2024;45;7;6400000
162211;2024;47;1;1000000
162211;2024;48;1;800000
162211;2024;49;6;6000000
162211;2024;50;2;1700000
162212;2024;1;1;65454
162212;2024;45;1;65454
162212;2024;46;4;261818
162212;2024;48;2;163636
162212;2024;50;2;130909
162212;2024;51;6;392727
162212;2025;1;2;98181
162212;2025;45;3;212727
162212;2025;48;10;818181
162212;2025;51;3;147272
162213;2024;41;1;77272
162213;2024;42;1;77272
162213;2024;44;2;154545
162213;2024;45;1;61818
162213;2024;46;2;146817
162213;2024;48;1;77272
162214;2024;41;1;77272
162214;2024;44;1;77272
162214;2024;47;2;154545
162214;2024;48;2;123636
162214;2024;49;2;154545
162214;2024;50;3;231818
162214;2024;51;6;370909
162214;2024;52;2;123636
162214;2025;45;1;77272
162214;2025;46;8;587272
162214;2025;51;1;46363
162217;2024;43;6;463636
162217;2024;44;1;77272
162217;2024;45;2;123636
162217;2024;46;3;231818
162217;2024;48;4;247272
162220;2024;1;5;105454
162220;2024;44;5;131818
162220;2024;45;20;444227
162220;2024;46;9;233318
162220;2024;47;7;184545
162220;2024;49;3;79090
162220;2024;51;3;68545
162220;2025;46;1;21090
162220;2025;47;2;52727
162220;2025;48;1;21090
162220;2025;50;3;68545
162220;2025;51;1;18454
162221;2024;47;1;27272
162221;2024;50;4;102272
162221;2024;51;1;21818
162225;2024;45;2;50909
162228;2024;41;1;36363
162228;2024;43;1;36363
162228;2024;45;1;29090
162228;2024;47;1;36363
162228;2024;48;2;72727
162228;2024;49;5;181818
162228;2024;50;1;36363
162231;2024;41;3;89090
162231;2024;43;2;63636
162231;2024;44;2;63636
162231;2024;46;1;28636
162231;2024;47;2;63636
162231;2024;50;1;31818
162233;2024;46;1;44545
162233;2024;47;1;44545
162233;2024;49;3;115818
162233;2024;50;6;267272
162233;2024;51;7;245000
162233;2025;50;5;204909
162233;2025;51;7;204909
162233;2025;52;1;31181
162234;2024;51;1;35636
162235;2024;45;1;25454
162235;2024;46;2;63636
162235;2024;47;1;31818
162235;2024;48;1;25454
162236;2024;48;1;8181
162236;2024;49;2;16363
162237;2024;42;1;8181
162238;2024;42;28;220908
162239;2024;42;33;422727
162239;2024;44;4;54545
162239;2024;45;7;84545
162239;2024;46;3;40909
162239;2024;47;2;27272
162239;2024;48;14;174545
162239;2024;49;9;122727
162239;2024;50;1;13636
162246;2024;45;4;278181
162246;2024;47;1;81818
162246;2024;48;4;327272
162246;2024;52;2;98181
162246;2025;51;2;98181
162249;2025;51;1;15909
162263;2024;41;1;40090
162263;2024;43;1;44545
162263;2024;44;1;44545
162263;2024;45;1;35636
162265;2024;44;1;45454
162265;2024;45;3;109090
162265;2024;49;7;318181
162265;2024;50;2;90909
162266;2024;47;1;31818
162267;2024;43;1;31818
162267;2024;46;1;31818
162267;2024;50;1;23863
162267;2024;51;1;23863
162267;2025;46;3;95454
162267;2025;49;2;63636
162267;2025;51;1;22272
162295;2024;52;2;21818
162297;2024;1;2;52727
162297;2024;6;3;79090
162297;2024;10;4;105454
162297;2024;26;1;26363
162297;2024;27;2;52727
162297;2024;30;2;47454
162297;2024;33;1;26363
162297;2024;34;2;52727
162297;2024;40;3;79090
162297;2024;45;3;79090
162297;2024;49;2;52727
162297;2024;51;6;126545
162297;2025;10;1;26363
162297;2025;19;3;79090
162298;2024;6;1;26363
162298;2024;25;1;26363
162301;2024;46;2;45454
162301;2024;47;9;204545
162301;2024;48;7;159090
162301;2024;49;7;159090
162301;2024;50;7;132954
162301;2024;51;15;276136
162301;2024;52;1;18181
162302;2024;45;12;165818
162302;2024;46;1;17272
162302;2024;47;10;172727
162302;2024;48;15;252181
162307;2024;43;2;45454
162307;2024;45;9;177272
162307;2024;46;2;45454
162313;2024;47;2;34545
162313;2024;48;5;86363
162313;2025;48;1;17272
162350;2024;41;6;65454
162350;2024;45;1;8727
162350;2024;47;3;32727
162350;2024;48;13;121818
162350;2024;49;4;36363
162352;2024;42;1;13636
162352;2024;43;7;95454
162352;2024;44;8;109090
162352;2024;45;9;98181
162352;2024;46;12;163636
